Pallet,Weight,Profit
2745, 1, 1
2746, 1, 1
2747, 1, 1
2748, 1, 1
2749, 1, 1
2750, 1, 1
2751, 1, 1
2752, 1, 1
2753, 1, 1
2754, 1, 1
2755, 1, 1
2756, 1, 1
2757, 1, 1
2758, 1, 1
2759, 1, 1
2760, 1, 1
2761, 1, 1
2762, 1, 1
2763, 1, 1
2764, 1, 1
2765, 1, 1
2766, 1, 1
2767, 1, 1
2768, 1, 1
2769, 1, 1
2770, 1, 1
2771, 1, 1
2772, 1, 1
2773, 1, 1
2774, 1, 1
2775, 1, 1
2776, 1, 1
2777, 1, 1
2778, 1, 1
2779, 1, 1
2780, 1, 1
2781, 1, 1
2782, 1, 1
2783, 1, 1
2784, 1, 1
2785, 1, 1
2786, 1, 1
2787, 1, 1
2788, 1, 1
2789, 1, 1
2790, 1, 1
2791, 1, 1
2792, 1, 1
2793, 1, 1
2794, 1, 1
2795, 1, 1
2796, 1, 1
2797, 1, 1
2798, 1, 1
2799, 1, 1
2800, 1, 1
2801, 1, 1
2802, 1, 1
2803, 1, 1
2804, 1, 1
2805, 1, 1
2806, 1, 1
2807, 1, 1
2808, 1, 1
2809, 1, 1
2810, 1, 1
2811, 1, 1
2812, 1, 1
2813, 1, 1
2814, 1, 1
2815, 1, 1
2816, 1, 1
2817, 1, 1
2818, 1, 1
2819, 1, 1
2820, 1, 1
2821, 1, 1
2822, 1, 1
2823, 1, 1
2824, 1, 1
2825, 1, 1
2826, 1, 1
2827, 1, 1
2828, 1, 1
2829, 1, 1
2830, 1, 1
2831, 1, 1
2832, 1, 1
2833, 1, 1
2834, 1, 1
2835, 1, 1
2836, 1, 1
2837, 1, 1
2838, 1, 1
2839, 1, 1
2840, 1, 1
2841, 1, 1
2842, 1, 1
2843, 1, 1
2844, 1, 1
2845, 1, 1
2846, 1, 1
2847, 1, 1
2848, 1, 1
2849, 1, 1
2850, 1, 1
2851, 1, 1
2852, 1, 1
2853, 1, 1
2854, 1, 1
2855, 1, 1
2856, 1, 1
2857, 1, 1
2858, 1, 1
2859, 1, 1
2860, 1, 1
2861, 1, 1
2862, 1, 1
2863, 1, 1
2864, 1, 1
2865, 1, 1
2866, 1, 1
2867, 1, 1
2868, 1, 1
2869, 1, 1
2870, 1, 1
2871, 1, 1
2872, 1, 1
2873, 1, 1
2874, 1, 1
2875, 1, 1
2876, 1, 1
2877, 1, 1
2878, 1, 1
2879, 1, 1
2880, 1, 1
2881, 1, 1
2882, 1, 1
2883, 1, 1
2884, 1, 1
2885, 1, 1
2886, 1, 1
2887, 1, 1
2888, 1, 1
2889, 1, 1
2890, 1, 1
2891, 1, 1
2892, 1, 1
2893, 1, 1
2894, 1, 1
2895, 1, 1
2896, 1, 1
2897, 1, 1
2898, 1, 1
2899, 1, 1
2900, 1, 1
2901, 1, 1
2902, 1, 1
2903, 1, 1
2904, 1, 1
2905, 1, 1
2906, 1, 1
2907, 1, 1
2908, 1, 1
2909, 1, 1
2910, 1, 1
2911, 1, 1
2912, 1, 1
2913, 1, 1
2914, 1, 1
2915, 1, 1
2916, 1, 1
2917, 1, 1
2918, 1, 1
2919, 1, 1
2920, 1, 1
2921, 1, 1
2922, 1, 1
2923, 1, 1
2924, 1, 1
2925, 1, 1
2926, 1, 1
2927, 1, 1
2928, 1, 1
2929, 1, 1
2930, 1, 1
2931, 1, 1
2932, 1, 1
2933, 1, 1
2934, 1, 1
2935, 1, 1
2936, 1, 1
2937, 1, 1
2938, 1, 1
2939, 1, 1
2940, 1, 1
2941, 1, 1
2942, 1, 1
2943, 1, 1
2944, 1, 1
2945, 1, 1
2946, 1, 1
2947, 1, 1
2948, 1, 1
2949, 1, 1
2950, 1, 1
2951, 1, 1
2952, 1, 1
2953, 1, 1
2954, 1, 1
2955, 1, 1
2956, 1, 1
2957, 1, 1
2958, 1, 1
2959, 1, 1
2960, 1, 1
2961, 1, 1
2962, 1, 1
2963, 1, 1
2964, 1, 1
2965, 1, 1
2966, 1, 1
2967, 1, 1
2968, 1, 1
2969, 1, 1
2970, 1, 1
2971, 1, 1
2972, 1, 1
2973, 1, 1
2974, 1, 1
2975, 1, 1
2976, 1, 1
2977, 1, 1
2978, 1, 1
2979, 1, 1
2980, 1, 1
2981, 1, 1
2982, 1, 1
2983, 1, 1
2984, 1, 1
2985, 1, 1
2986, 1, 1
2987, 1, 1
2988, 1, 1
2989, 1, 1
2990, 1, 1
2991, 1, 1
2992, 1, 1
2993, 1, 1
2994, 1, 1
2995, 1, 1
2996, 1, 1
2997, 1, 1
2998, 1, 1
2999, 1, 1
3000, 1, 1
3001, 1, 1
3002, 1, 1
3003, 1, 1
3004, 1, 1
3005, 1, 1
3006, 1, 1
3007, 1, 1
3008, 1, 1
3009, 1, 1
3010, 1, 1
3011, 1, 1
3012, 1, 1
3013, 1, 1
3014, 1, 1
3015, 1, 1
3016, 1, 1
3017, 1, 1
3018, 1, 1
3019, 1, 1
3020, 1, 1
3021, 1, 1
3022, 1, 1
3023, 1, 1
3024, 1, 1
3025, 1, 1
3026, 1, 1
3027, 1, 1
3028, 1, 1
3029, 1, 1
3030, 1, 1
3031, 1, 1
3032, 1, 1
3033, 1, 1
3034, 1, 1
3035, 1, 1
3036, 1, 1
3037, 1, 1
3038, 1, 1
3039, 1, 1
3040, 1, 1
3041, 1, 1
3042, 1, 1
3043, 1, 1
3044, 1, 1
3045, 1, 1
3046, 1, 1
3047, 1, 1
3048, 1, 1
3049, 1, 1
3050, 1, 1
3051, 1, 1
3052, 1, 1
3053, 1, 1
3054, 1, 1
3055, 1, 1
3056, 1, 1
3057, 1, 1
3058, 1, 1
3059, 1, 1
3060, 1, 1
3061, 1, 1
3062, 1, 1
3063, 1, 1
3064, 1, 1
3065, 1, 1
3066, 1, 1
3067, 1, 1
3068, 1, 1
3069, 1, 1
3070, 1, 1
3071, 1, 1
3072, 1, 1
3073, 1, 1
3074, 1, 1
3075, 1, 1
3076, 1, 1
3077, 1, 1
3078, 1, 1
3079, 1, 1
3080, 1, 1
3081, 1, 1
3082, 1, 1
3083, 1, 1
3084, 1, 1
3085, 1, 1
3086, 1, 1
3087, 1, 1
3088, 1, 1
3089, 1, 1
3090, 1, 1
3091, 1, 1
3092, 1, 1
3093, 1, 1
3094, 1, 1
3095, 1, 1
3096, 1, 1
3097, 1, 1
3098, 1, 1
3099, 1, 1
3100, 1, 1
3101, 1, 1
3102, 1, 1
3103, 1, 1
3104, 1, 1
3105, 1, 1
3106, 1, 1
3107, 1, 1
3108, 1, 1
3109, 1, 1
3110, 1, 1
3111, 1, 1
3112, 1, 1
3113, 1, 1
3114, 1, 1
3115, 1, 1
3116, 1, 1
3117, 1, 1
3118, 1, 1
3119, 1, 1
3120, 1, 1
3121, 1, 1
3122, 1, 1
3123, 1, 1
3124, 1, 1
3125, 1, 1
3126, 1, 1
3127, 1, 1
3128, 1, 1
3129, 1, 1
3130, 1, 1
3131, 1, 1
3132, 1, 1
3133, 1, 1
3134, 1, 1
3135, 1, 1
3136, 1, 1
3137, 1, 1
3138, 1, 1
3139, 1, 1
3140, 1, 1
3141, 1, 1
3142, 1, 1
3143, 1, 1
3144, 1, 1
3145, 1, 1
3146, 1, 1
3147, 1, 1
3148, 1, 1
3149, 1, 1
3150, 1, 1
3151, 1, 1
3152, 1, 1
3153, 1, 1
3154, 1, 1
3155, 1, 1
3156, 1, 1
3157, 1, 1
3158, 1, 1
3159, 1, 1
3160, 1, 1
3161, 1, 1
3162, 1, 1
3163, 1, 1
3164, 1, 1
3165, 1, 1
3166, 1, 1
3167, 1, 1
3168, 1, 1
3169, 1, 1
3170, 1, 1
3171, 1, 1
3172, 1, 1
3173, 1, 1
3174, 1, 1
3175, 1, 1
3176, 1, 1
3177, 1, 1
3178, 1, 1
3179, 1, 1
3180, 1, 1
3181, 1, 1
3182, 1, 1
3183, 1, 1
3184, 1, 1
3185, 1, 1
3186, 1, 1
3187, 1, 1
3188, 1, 1
3189, 1, 1
3190, 1, 1
3191, 1, 1
3192, 1, 1
3193, 1, 1
3194, 1, 1
3195, 1, 1
3196, 1, 1
3197, 1, 1
3198, 1, 1
3199, 1, 1
3200, 1, 1
3201, 1, 1
3202, 1, 1
3203, 1, 1
3204, 1, 1
3205, 1, 1
3206, 1, 1
3207, 1, 1
3208, 1, 1
3209, 1, 1
3210, 1, 1
3211, 1, 1
3212, 1, 1
3213, 1, 1
3214, 1, 1
3215, 1, 1
3216, 1, 1
3217, 1, 1
3218, 1, 1
3219, 1, 1
3220, 1, 1
3221, 1, 1
3222, 1, 1
3223, 1, 1
3224, 1, 1
3225, 1, 1
3226, 1, 1
3227, 1, 1
3228, 1, 1
3229, 1, 1
3230, 1, 1
3231, 1, 1
3232, 1, 1
3233, 1, 1
3234, 1, 1
3235, 1, 1
3236, 1, 1
3237, 1, 1
3238, 1, 1
3239, 1, 1
3240, 1, 1
3241, 1, 1
3242, 1, 1
3243, 1, 1
3244, 1, 1
3245, 1, 1
3246, 1, 1
3247, 1, 1
3248, 1, 1
3249, 1, 1
3250, 1, 1
3251, 1, 1
3252, 1, 1
3253, 1, 1
3254, 1, 1
3255, 1, 1
3256, 1, 1
3257, 1, 1
3258, 1, 1
3259, 1, 1
3260, 1, 1
3261, 1, 1
3262, 1, 1
3263, 1, 1
3264, 1, 1
3265, 1, 1
3266, 1, 1
3267, 1, 1
3268, 1, 1
3269, 1, 1
3270, 1, 1
3271, 1, 1
3272, 1, 1
3273, 1, 1
3274, 1, 1
3275, 1, 1
3276, 1, 1
3277, 1, 1
3278, 1, 1
3279, 1, 1
3280, 1, 1
3281, 1, 1
3282, 1, 1
3283, 1, 1
3284, 1, 1
3285, 1, 1
3286, 1, 1
3287, 1, 1
3288, 1, 1
3289, 1, 1
3290, 1, 1
3291, 1, 1
3292, 1, 1
3293, 1, 1
3294, 1, 1
3295, 1, 1
3296, 1, 1
3297, 1, 1
3298, 1, 1
3299, 1, 1
3300, 1, 1
3301, 1, 1
3302, 1, 1
3303, 1, 1
3304, 1, 1
3305, 1, 1
3306, 1, 1
3307, 1, 1
3308, 1, 1
3309, 1, 1
3310, 1, 1
3311, 1, 1
3312, 1, 1
3313, 1, 1
3314, 1, 1
3315, 1, 1
3316, 1, 1
3317, 1, 1
3318, 1, 1
3319, 1, 1
3320, 1, 1
3321, 1, 1
3322, 1, 1
3323, 1, 1
3324, 1, 1
3325, 1, 1
3326, 1, 1
3327, 1, 1
3328, 1, 1
3329, 1, 1
3330, 1, 1
3331, 1, 1
3332, 1, 1
3333, 1, 1
3334, 1, 1
3335, 1, 1
3336, 1, 1
3337, 1, 1
3338, 1, 1
3339, 1, 1
3340, 1, 1
3341, 1, 1
3342, 1, 1
3343, 1, 1
3344, 1, 1
3345, 1, 1
3346, 1, 1
3347, 1, 1
3348, 1, 1
3349, 1, 1
3350, 1, 1
3351, 1, 1
3352, 1, 1
3353, 1, 1
3354, 1, 1
3355, 1, 1
3356, 1, 1
3357, 1, 1
3358, 1, 1
3359, 1, 1
3360, 1, 1
3361, 1, 1
3362, 1, 1
3363, 1, 1
3364, 1, 1
3365, 1, 1
3366, 1, 1
3367, 1, 1
3368, 1, 1
3369, 1, 1
3370, 1, 1
3371, 1, 1
3372, 1, 1
3373, 1, 1
3374, 1, 1
3375, 1, 1
3376, 1, 1
3377, 1, 1
3378, 1, 1
3379, 1, 1
3380, 1, 1
3381, 1, 1
3382, 1, 1
3383, 1, 1
3384, 1, 1
3385, 1, 1
3386, 1, 1
3387, 1, 1
3388, 1, 1
3389, 1, 1
3390, 1, 1
3391, 1, 1
3392, 1, 1
3393, 1, 1
3394, 1, 1
3395, 1, 1
3396, 1, 1
3397, 1, 1
3398, 1, 1
3399, 1, 1
3400, 1, 1
3401, 1, 1
3402, 1, 1
3403, 1, 1
3404, 1, 1
3405, 1, 1
3406, 1, 1
3407, 1, 1
3408, 1, 1
3409, 1, 1
3410, 1, 1
3411, 1, 1
3412, 1, 1
3413, 1, 1
3414, 1, 1
3415, 1, 1
3416, 1, 1
3417, 1, 1
3418, 1, 1
3419, 1, 1
3420, 1, 1
3421, 1, 1
3422, 1, 1
3423, 1, 1
3424, 1, 1
3425, 1, 1
3426, 1, 1
3427, 1, 1
3428, 1, 1
3429, 1, 1
3430, 1, 1
3431, 1, 1
3432, 1, 1
3433, 1, 1
3434, 1, 1
3435, 1, 1
3436, 1, 1
3437, 1, 1
3438, 1, 1
3439, 1, 1
3440, 1, 1
3441, 1, 1
3442, 1, 1
3443, 1, 1
3444, 1, 1
3445, 1, 1
3446, 1, 1
3447, 1, 1
3448, 1, 1
3449, 1, 1
3450, 1, 1
3451, 1, 1
3452, 1, 1
3453, 1, 1
3454, 1, 1
3455, 1, 1
3456, 1, 1
3457, 1, 1
3458, 1, 1
3459, 1, 1
3460, 1, 1
3461, 1, 1
3462, 1, 1
3463, 1, 1
3464, 1, 1
3465, 1, 1
3466, 1, 1
3467, 1, 1
3468, 1, 1
3469, 1, 1
3470, 1, 1
3471, 1, 1
3472, 1, 1
3473, 1, 1
3474, 1, 1
3475, 1, 1
3476, 1, 1
3477, 1, 1
3478, 1, 1
3479, 1, 1
3480, 1, 1
3481, 1, 1
3482, 1, 1
3483, 1, 1
3484, 1, 1
3485, 1, 1
3486, 1, 1
3487, 1, 1
3488, 1, 1
3489, 1, 1
3490, 1, 1
3491, 1, 1
3492, 1, 1
3493, 1, 1
3494, 1, 1
3495, 1, 1
3496, 1, 1
3497, 1, 1
3498, 1, 1
3499, 1, 1
3500, 1, 1
3501, 1, 1
3502, 1, 1
3503, 1, 1
3504, 1, 1
3505, 1, 1
3506, 1, 1
3507, 1, 1
3508, 1, 1
3509, 1, 1
3510, 1, 1
3511, 1, 1
3512, 1, 1
3513, 1, 1
3514, 1, 1
3515, 1, 1
3516, 1, 1
3517, 1, 1
3518, 1, 1
3519, 1, 1
3520, 1, 1
3521, 1, 1
3522, 1, 1
3523, 1, 1
3524, 1, 1
3525, 1, 1
3526, 1, 1
3527, 1, 1
3528, 1, 1
3529, 1, 1
3530, 1, 1
3531, 1, 1
3532, 1, 1
3533, 1, 1
3534, 1, 1
3535, 1, 1
3536, 1, 1
3537, 1, 1
3538, 1, 1
3539, 1, 1
3540, 1, 1
3541, 1, 1
3542, 1, 1
3543, 1, 1
3544, 1, 1
3545, 1, 1
3546, 1, 1
3547, 1, 1
3548, 1, 1
3549, 1, 1
3550, 1, 1
3551, 1, 1
3552, 1, 1
3553, 1, 1
3554, 1, 1
3555, 1, 1
3556, 1, 1
3557, 1, 1
3558, 1, 1
3559, 1, 1
3560, 1, 1
3561, 1, 1
3562, 1, 1
3563, 1, 1
3564, 1, 1
3565, 1, 1
3566, 1, 1
3567, 1, 1
3568, 1, 1
3569, 1, 1
3570, 1, 1
3571, 1, 1
3572, 1, 1
3573, 1, 1
3574, 1, 1
3575, 1, 1
3576, 1, 1
3577, 1, 1
3578, 1, 1
3579, 1, 1
3580, 1, 1
3581, 1, 1
3582, 1, 1
3583, 1, 1
3584, 1, 1
3585, 1, 1
3586, 1, 1
3587, 1, 1
3588, 1, 1
3589, 1, 1
3590, 1, 1
3591, 1, 1
3592, 1, 1
3593, 1, 1
3594, 1, 1
3595, 1, 1
3596, 1, 1
3597, 1, 1
3598, 1, 1
3599, 1, 1
3600, 1, 1
3601, 1, 1
3602, 1, 1
3603, 1, 1
3604, 1, 1
3605, 1, 1
3606, 1, 1
3607, 1, 1
3608, 1, 1
3609, 1, 1
3610, 1, 1
3611, 1, 1
3612, 1, 1
3613, 1, 1
3614, 1, 1
3615, 1, 1
3616, 1, 1
3617, 1, 1
3618, 1, 1
3619, 1, 1
3620, 1, 1
3621, 1, 1
3622, 1, 1
3623, 1, 1
3624, 1, 1
3625, 1, 1
3626, 1, 1
3627, 1, 1
3628, 1, 1
3629, 1, 1
3630, 1, 1
3631, 1, 1
3632, 1, 1
3633, 1, 1
3634, 1, 1
3635, 1, 1
3636, 1, 1
3637, 1, 1
3638, 1, 1
3639, 1, 1
3640, 1, 1
3641, 1, 1
3642, 1, 1
3643, 1, 1
3644, 1, 1
3645, 1, 1
3646, 1, 1
3647, 1, 1
3648, 1, 1
3649, 1, 1
3650, 1, 1
3651, 1, 1
3652, 1, 1
3653, 1, 1
3654, 1, 1
3655, 1, 1
3656, 1, 1
3657, 1, 1
3658, 1, 1
3659, 1, 1
3660, 1, 1
3661, 1, 1
3662, 1, 1
3663, 1, 1
3664, 1, 1
3665, 1, 1
3666, 1, 1
3667, 1, 1
3668, 1, 1
3669, 1, 1
3670, 1, 1
3671, 1, 1
3672, 1, 1
3673, 1, 1
3674, 1, 1
3675, 1, 1
3676, 1, 1
3677, 1, 1
3678, 1, 1
3679, 1, 1
3680, 1, 1
3681, 1, 1
3682, 1, 1
3683, 1, 1
3684, 1, 1
3685, 1, 1
3686, 1, 1
3687, 1, 1
3688, 1, 1
3689, 1, 1
3690, 1, 1
3691, 1, 1
3692, 1, 1
3693, 1, 1
3694, 1, 1
3695, 1, 1
3696, 1, 1
3697, 1, 1
3698, 1, 1
3699, 1, 1
3700, 1, 1
3701, 1, 1
3702, 1, 1
3703, 1, 1
3704, 1, 1
3705, 1, 1
3706, 1, 1
3707, 1, 1
3708, 1, 1
3709, 1, 1
3710, 1, 1
3711, 1, 1
3712, 1, 1
3713, 1, 1
3714, 1, 1
3715, 1, 1
3716, 1, 1
3717, 1, 1
3718, 1, 1
3719, 1, 1
3720, 1, 1
3721, 1, 1
3722, 1, 1
3723, 1, 1
3724, 1, 1
3725, 1, 1
3726, 1, 1
3727, 1, 1
3728, 1, 1
3729, 1, 1
3730, 1, 1
3731, 1, 1
3732, 1, 1
3733, 1, 1
3734, 1, 1
3735, 1, 1
3736, 1, 1
3737, 1, 1
3738, 1, 1
3739, 1, 1
3740, 1, 1
3741, 1, 1
3742, 1, 1
3743, 1, 1
3744, 1, 1
3745, 1, 1
3746, 1, 1
3747, 1, 1
3748, 1, 1
3749, 1, 1
3750, 1, 1
3751, 1, 1
3752, 1, 1
3753, 1, 1
3754, 1, 1
3755, 1, 1
3756, 1, 1
3757, 1, 1
3758, 1, 1
3759, 1, 1
3760, 1, 1
3761, 1, 1
3762, 1, 1
3763, 1, 1
3764, 1, 1
3765, 1, 1
3766, 1, 1
3767, 1, 1
3768, 1, 1
3769, 1, 1
3770, 1, 1
3771, 1, 1
3772, 1, 1
3773, 1, 1
3774, 1, 1
3775, 1, 1
3776, 1, 1
3777, 1, 1
3778, 1, 1
3779, 1, 1
3780, 1, 1
3781, 1, 1
3782, 1, 1
3783, 1, 1
3784, 1, 1
3785, 1, 1
3786, 1, 1
3787, 1, 1
3788, 1, 1
3789, 1, 1
3790, 1, 1
3791, 1, 1
3792, 1, 1
3793, 1, 1
3794, 1, 1
3795, 1, 1
3796, 1, 1
3797, 1, 1
3798, 1, 1
3799, 1, 1
3800, 1, 1
3801, 1, 1
3802, 1, 1
3803, 1, 1
3804, 1, 1
3805, 1, 1
3806, 1, 1
3807, 1, 1
3808, 1, 1
3809, 1, 1
3810, 1, 1
3811, 1, 1
3812, 1, 1
3813, 1, 1
3814, 1, 1
3815, 1, 1
3816, 1, 1
3817, 1, 1
3818, 1, 1
3819, 1, 1
3820, 1, 1
3821, 1, 1
3822, 1, 1
3823, 1, 1
3824, 1, 1
3825, 1, 1
3826, 1, 1
3827, 1, 1
3828, 1, 1
3829, 1, 1
3830, 1, 1
3831, 1, 1
3832, 1, 1
3833, 1, 1
3834, 1, 1
3835, 1, 1
3836, 1, 1
3837, 1, 1
3838, 1, 1
3839, 1, 1
3840, 1, 1
3841, 1, 1
3842, 1, 1
3843, 1, 1
3844, 1, 1
3845, 1, 1
3846, 1, 1
3847, 1, 1
3848, 1, 1
3849, 1, 1
3850, 1, 1
3851, 1, 1
3852, 1, 1
3853, 1, 1
3854, 1, 1
3855, 1, 1
3856, 1, 1
3857, 1, 1
3858, 1, 1
3859, 1, 1
3860, 1, 1
3861, 1, 1
3862, 1, 1
3863, 1, 1
3864, 1, 1
3865, 1, 1
3866, 1, 1
3867, 1, 1
3868, 1, 1
3869, 1, 1
3870, 1, 1
3871, 1, 1
3872, 1, 1
3873, 1, 1
3874, 1, 1
3875, 1, 1
3876, 1, 1
3877, 1, 1
3878, 1, 1
3879, 1, 1
3880, 1, 1
3881, 1, 1
3882, 1, 1
3883, 1, 1
3884, 1, 1
3885, 1, 1
3886, 1, 1
3887, 1, 1
3888, 1, 1
3889, 1, 1
3890, 1, 1
3891, 1, 1
3892, 1, 1
3893, 1, 1
3894, 1, 1
3895, 1, 1
3896, 1, 1
3897, 1, 1
3898, 1, 1
3899, 1, 1
3900, 1, 1
3901, 1, 1
3902, 1, 1
3903, 1, 1
3904, 1, 1
3905, 1, 1
3906, 1, 1
3907, 1, 1
3908, 1, 1
3909, 1, 1
3910, 1, 1
3911, 1, 1
3912, 1, 1
3913, 1, 1
3914, 1, 1
3915, 1, 1
3916, 1, 1
3917, 1, 1
3918, 1, 1
3919, 1, 1
3920, 1, 1
3921, 1, 1
3922, 1, 1
3923, 1, 1
3924, 1, 1
3925, 1, 1
3926, 1, 1
3927, 1, 1
3928, 1, 1
3929, 1, 1
3930, 1, 1
3931, 1, 1
3932, 1, 1
3933, 1, 1
3934, 1, 1
3935, 1, 1
3936, 1, 1
3937, 1, 1
3938, 1, 1
3939, 1, 1
3940, 1, 1
3941, 1, 1
3942, 1, 1
3943, 1, 1
3944, 1, 1
3945, 1, 1
3946, 1, 1
3947, 1, 1
3948, 1, 1
3949, 1, 1
3950, 1, 1
3951, 1, 1
3952, 1, 1
3953, 1, 1
3954, 1, 1
3955, 1, 1
3956, 1, 1
3957, 1, 1
3958, 1, 1
3959, 1, 1
3960, 1, 1
3961, 1, 1
3962, 1, 1
3963, 1, 1
3964, 1, 1
3965, 1, 1
3966, 1, 1
3967, 1, 1
3968, 1, 1
3969, 1, 1
3970, 1, 1
3971, 1, 1
3972, 1, 1
3973, 1, 1
3974, 1, 1
3975, 1, 1
3976, 1, 1
3977, 1, 1
3978, 1, 1
3979, 1, 1
3980, 1, 1
3981, 1, 1
3982, 1, 1
3983, 1, 1
3984, 1, 1
3985, 1, 1
3986, 1, 1
3987, 1, 1
3988, 1, 1
3989, 1, 1
3990, 1, 1
3991, 1, 1
3992, 1, 1
3993, 1, 1
3994, 1, 1
3995, 1, 1
3996, 1, 1
3997, 1, 1
3998, 1, 1
3999, 1, 1
4000, 1, 1
4001, 1, 1
4002, 1, 1
4003, 1, 1
4004, 1, 1
4005, 1, 1
4006, 1, 1
4007, 1, 1
4008, 1, 1
4009, 1, 1
4010, 1, 1
4011, 1, 1
4012, 1, 1
4013, 1, 1
4014, 1, 1
4015, 1, 1
4016, 1, 1
4017, 1, 1
4018, 1, 1
4019, 1, 1
4020, 1, 1
4021, 1, 1
4022, 1, 1
4023, 1, 1
4024, 1, 1
4025, 1, 1
4026, 1, 1
4027, 1, 1
4028, 1, 1
4029, 1, 1
4030, 1, 1
4031, 1, 1
4032, 1, 1
4033, 1, 1
4034, 1, 1
4035, 1, 1
4036, 1, 1
4037, 1, 1
4038, 1, 1
4039, 1, 1
4040, 1, 1
4041, 1, 1
4042, 1, 1
4043, 1, 1
4044, 1, 1
4045, 1, 1
4046, 1, 1
4047, 1, 1
4048, 1, 1
4049, 1, 1
4050, 1, 1
4051, 1, 1
4052, 1, 1
4053, 1, 1
4054, 1, 1
4055, 1, 1
4056, 1, 1
4057, 1, 1
4058, 1, 1
4059, 1, 1
4060, 1, 1
4061, 1, 1
4062, 1, 1
4063, 1, 1
4064, 1, 1
4065, 1, 1
4066, 1, 1
4067, 1, 1
4068, 1, 1
4069, 1, 1
4070, 1, 1
4071, 1, 1
4072, 1, 1
4073, 1, 1
4074, 1, 1
4075, 1, 1
4076, 1, 1
4077, 1, 1
4078, 1, 1
4079, 1, 1
4080, 1, 1
4081, 1, 1
4082, 1, 1
4083, 1, 1
4084, 1, 1
4085, 1, 1
4086, 1, 1
4087, 1, 1
4088, 1, 1
4089, 1, 1
4090, 1, 1
4091, 1, 1
4092, 1, 1
4093, 1, 1
4094, 1, 1
